"","w_cultivar","ID","Year","REP","TRT","percent_necrosis","percent_pycnidia","disease_severity"
"4295","Israel_493","WAI2206",2019,1,3,5,1,1
"4296","Israel_493","WAI2206",2019,2,3,65,5,3.5
"4297","Kavkaz-K4500L.6.A.4","WAI2206",2019,1,12,1,0,1
"4298","Kavkaz-K4500L.6.A.4","WAI2206",2019,2,12,0,0,1
"4299","Lorikeet","WAI2206",2019,1,9,0,0,1
"4300","Lorikeet","WAI2206",2019,2,9,0,0,1
"4301","MI696","WAI2206",2019,1,13,0,0,1
"4302","MI696","WAI2206",2019,2,13,0,0,1
"4303","Milan","WAI2206",2019,1,14,0,0,1
"4304","Milan","WAI2206",2019,2,14,0,0,1
"4305","Millewa","WAI2206",2019,1,15,1,0,1
"4306","Millewa","WAI2206",2019,2,15,2,0,1
"4307","Summit","WAI2206",2019,1,16,1,0,1
"4308","Summit","WAI2206",2019,2,16,1,0,1
"4309","Tadorna","WAI2206",2019,1,4,0,0,1
"4310","Tadorna","WAI2206",2019,2,4,0,0,1
"4311","Thornbill","WAI2206",2019,1,18,5,0,1
"4312","Thornbill","WAI2206",2019,2,18,0,0,1
"4313","Vernopolis","WAI2206",2019,1,2,100,30,5
"4314","Vernopolis","WAI2206",2019,2,2,100,40,5
"4315","W7984","WAI2206",2019,1,8,1,0,1
"4316","W7984","WAI2206",2019,2,8,5,0,1
"4317","WW11288","WAI2206",2019,1,17,0,0,1
"4318","WW11288","WAI2206",2019,2,17,3,0,1
"4319","WW2449","WAI2206",2019,1,10,50,10,3.5
"4320","WW2449","WAI2206",2019,2,10,15,3,1.5
"4361","Arina","WAI2827",2019,1,11,1,0,1
"4362","Arina","WAI2827",2019,2,11,0,0,1
"4363","AUS4203","WAI2827",2019,1,19,5,0,1
"4364","AUS4203","WAI2827",2019,2,19,1,0,1
"4365","AUS4204","WAI2827",2019,1,20,25,2,2.5
"4366","AUS4204","WAI2827",2019,2,20,35,3,3
"4367","Bulgaria_88","WAI2827",2019,1,1,10,2,1.5
"4368","Bulgaria_88","WAI2827",2019,2,1,35,3,3
"4369","CPI133872","WAI2827",2019,1,5,3,0,1
"4370","CPI133872","WAI2827",2019,2,5,3,0,1
"4371","Currawong","WAI2827",2019,1,7,8,0,1
"4372","Currawong","WAI2827",2019,2,7,8,2,1.5
"4373","Hereward","WAI2827",2019,1,6,10,2,1.5
"4374","Hereward","WAI2827",2019,2,6,15,1,1.5
"4375","Israel_493","WAI2827",2019,1,3,3,0,1
"4376","Israel_493","WAI2827",2019,2,3,2,0,1
"4377","Kavkaz-K4500L.6.A.4","WAI2827",2019,1,12,2,0,1
"4378","Kavkaz-K4500L.6.A.4","WAI2827",2019,2,12,0,0,1
"4379","Lorikeet","WAI2827",2019,1,9,1,0,1
"4380","Lorikeet","WAI2827",2019,2,9,0,0,1
"4381","MI696","WAI2827",2019,1,13,0,0,1
"4382","MI696","WAI2827",2019,2,13,0,0,1
"4383","Milan","WAI2827",2019,1,14,0,0,1
"4384","Milan","WAI2827",2019,2,14,0,0,1
"4385","Millewa","WAI2827",2019,1,15,58,5,3.5
"4386","Millewa","WAI2827",2019,2,15,50,8,3.5
"4387","Summit","WAI2827",2019,1,16,0,0,1
"4388","Summit","WAI2827",2019,2,16,0,0,1
"4389","Tadorna","WAI2827",2019,1,4,0,0,1
"4390","Tadorna","WAI2827",2019,2,4,25,8,2.5
"4391","Thornbill","WAI2827",2019,1,18,0,0,1
"4392","Thornbill","WAI2827",2019,2,18,25,1,2.5
"4393","Vernopolis","WAI2827",2019,1,2,10,1,1.5
"4394","Vernopolis","WAI2827",2019,2,2,35,2,3
"4395","W7984","WAI2827",2019,1,8,2,0,1
"4396","W7984","WAI2827",2019,2,8,2,0,1
"4397","WW11288","WAI2827",2019,1,17,0,0,1
"4398","WW11288","WAI2827",2019,2,17,0,0,1
"4399","WW2449","WAI2827",2019,1,10,95,15,5
"4400","WW2449","WAI2827",2019,2,10,38,5,3
"4401","Arina","WAI2843",2019,1,11,0,0,1
"4402","Arina","WAI2843",2019,2,11,0,0,1
"4403","AUS4203","WAI2843",2019,1,19,85,10,4.5
"4404","AUS4203","WAI2843",2019,2,19,95,1,5
"4405","AUS4204","WAI2843",2019,1,20,85,2,4.5
"4406","AUS4204","WAI2843",2019,2,20,95,2,5
"4407","Bulgaria_88","WAI2843",2019,1,1,0,0,1
"4408","Bulgaria_88","WAI2843",2019,2,1,50,2,3.5
"4409","CPI133872","WAI2843",2019,1,5,5,0,1
"4410","CPI133872","WAI2843",2019,2,5,3,0,1
"4411","Currawong","WAI2843",2019,1,7,70,10,3.5
"4412","Currawong","WAI2843",2019,2,7,100,40,5
"4413","Hereward","WAI2843",2019,1,6,0,0,1
"4414","Hereward","WAI2843",2019,2,6,85,5,4.5
"4415","Israel_493","WAI2843",2019,1,3,15,2,1.5
"4416","Israel_493","WAI2843",2019,2,3,85,5,4
"4417","Kavkaz-K4500L.6.A.4","WAI2843",2019,1,12,2,0,1
"4418","Kavkaz-K4500L.6.A.4","WAI2843",2019,2,12,3,0,1
"4419","Lorikeet","WAI2843",2019,1,9,0,0,1
"4420","Lorikeet","WAI2843",2019,2,9,0,0,1
"4421","MI696","WAI2843",2019,1,13,0,0,1
"4422","MI696","WAI2843",2019,2,13,0,0,1
"4423","Milan","WAI2843",2019,1,14,100,10,5
"4424","Milan","WAI2843",2019,2,14,2,0,1
"4425","Millewa","WAI2843",2019,1,15,85,8,4
"4426","Millewa","WAI2843",2019,2,15,45,3,3
"4427","Summit","WAI2843",2019,1,16,65,15,3.5
"4428","Summit","WAI2843",2019,2,16,2,0,1
"4429","Tadorna","WAI2843",2019,1,4,0,0,1
"4430","Tadorna","WAI2843",2019,2,4,1,0,1
"4431","Thornbill","WAI2843",2019,1,18,1,0,1
"4432","Thornbill","WAI2843",2019,2,18,25,1,2.5
"4433","Vernopolis","WAI2843",2019,1,2,0,0,1
"4434","Vernopolis","WAI2843",2019,2,2,90,15,5
"4435","W7984","WAI2843",2019,1,8,3,0,1
"4436","W7984","WAI2843",2019,2,8,2,0,1
"4437","WW11288","WAI2843",2019,1,17,40,2,3
"4438","WW11288","WAI2843",2019,2,17,8,1,1
"4439","WW2449","WAI2843",2019,1,10,100,35,5
"4440","WW2449","WAI2843",2019,2,10,80,8,4
"4441","Arina","WAI2845",2019,1,11,0,0,1
"4442","Arina","WAI2845",2019,2,11,0,0,1
"4443","AUS4203","WAI2845",2019,1,19,3,0,1
"4444","AUS4203","WAI2845",2019,2,19,3,0,1
"4445","AUS4204","WAI2845",2019,1,20,8,0,1
"4446","AUS4204","WAI2845",2019,2,20,3,0,1
"4447","Bulgaria_88","WAI2845",2019,1,1,0,0,1
"4448","Bulgaria_88","WAI2845",2019,2,1,0,0,1
"4449","CPI133872","WAI2845",2019,1,5,3,0,1
"4450","CPI133872","WAI2845",2019,2,5,3,0,1
"4451","Currawong","WAI2845",2019,1,7,0,0,1
"4452","Currawong","WAI2845",2019,2,7,1,0,1
"4453","Hereward","WAI2845",2019,1,6,50,5,3.5
"4454","Hereward","WAI2845",2019,2,6,8,2,1.5
"4455","Israel_493","WAI2845",2019,1,3,0,0,1
"4456","Israel_493","WAI2845",2019,2,3,2,0,1
"4457","Kavkaz-K4500L.6.A.4","WAI2845",2019,1,12,0,0,1
"4458","Kavkaz-K4500L.6.A.4","WAI2845",2019,2,12,0,0,1
"4459","Lorikeet","WAI2845",2019,1,9,1,0,1
"4460","Lorikeet","WAI2845",2019,2,9,0,0,1
"4461","MI696","WAI2845",2019,1,13,0,0,1
"4462","MI696","WAI2845",2019,2,13,0,0,1
"4463","Milan","WAI2845",2019,1,14,0,0,1
"4464","Milan","WAI2845",2019,2,14,15,8,2
"4465","Millewa","WAI2845",2019,1,15,1,0,1
"4466","Millewa","WAI2845",2019,2,15,1,0,1
"4467","Summit","WAI2845",2019,1,16,0,0,1
"4468","Summit","WAI2845",2019,2,16,10,5,2
"4469","Tadorna","WAI2845",2019,1,4,0,0,1
"4470","Tadorna","WAI2845",2019,2,4,65,50,5
"4471","Thornbill","WAI2845",2019,1,18,58,18,3.5
"4472","Thornbill","WAI2845",2019,2,18,80,20,4.5
"4473","Vernopolis","WAI2845",2019,1,2,0,0,1
"4474","Vernopolis","WAI2845",2019,2,2,100,15,5
"4475","W7984","WAI2845",2019,1,8,25,5,2.5
"4476","W7984","WAI2845",2019,2,8,8,0,1
"4477","WW11288","WAI2845",2019,1,17,0,0,1
"4478","WW11288","WAI2845",2019,2,17,1,0,1
"4479","WW2449","WAI2845",2019,1,10,100,15,5
"4480","WW2449","WAI2845",2019,2,10,95,8,5
"4481","Arina","WAI996",2019,1,11,0,0,1
"4482","Arina","WAI996",2019,2,11,0,0,1
"4483","AUS4203","WAI996",2019,1,19,100,10,5
"4484","AUS4203","WAI996",2019,2,19,100,8,5
"4485","AUS4204","WAI996",2019,1,20,100,5,5
"4486","AUS4204","WAI996",2019,2,20,100,5,5
"4487","Bulgaria_88","WAI996",2019,1,1,50,8,3.5
"4488","Bulgaria_88","WAI996",2019,2,1,80,8,4
"4489","CPI133872","WAI996",2019,1,5,3,0,1
"4490","CPI133872","WAI996",2019,2,5,3,0,1
"4491","Currawong","WAI996",2019,1,7,100,50,5
"4492","Currawong","WAI996",2019,2,7,100,15,5
"4493","Hereward","WAI996",2019,1,6,100,50,5
"4494","Hereward","WAI996",2019,2,6,100,35,5
"4495","Israel_493","WAI996",2019,1,3,90,35,5
"4496","Israel_493","WAI996",2019,2,3,100,5,5
"4497","Kavkaz-K4500L.6.A.4","WAI996",2019,1,12,8,0,1
"4498","Kavkaz-K4500L.6.A.4","WAI996",2019,2,12,0,0,1
"4499","Lorikeet","WAI996",2019,1,9,0,0,1
"4500","Lorikeet","WAI996",2019,2,9,2,0,1
"4501","MI696","WAI996",2019,1,13,5,2,1.5
"4502","MI696","WAI996",2019,2,13,0,0,1
"4503","Milan","WAI996",2019,1,14,25,2,2
"4504","Milan","WAI996",2019,2,14,0,0,1
"4505","Millewa","WAI996",2019,1,15,1,0,1
"4506","Millewa","WAI996",2019,2,15,58,5,3.5
"4507","Summit","WAI996",2019,1,16,100,50,5
"4508","Summit","WAI996",2019,2,16,15,2,2
"4509","Tadorna","WAI996",2019,1,4,0,0,1
"4510","Tadorna","WAI996",2019,2,4,65,15,3.5
"4511","Thornbill","WAI996",2019,1,18,100,18,5
"4512","Thornbill","WAI996",2019,2,18,100,20,5
"4513","Vernopolis","WAI996",2019,1,2,100,25,5
"4514","Vernopolis","WAI996",2019,2,2,65,10,3.5
"4515","W7984","WAI996",2019,1,8,2,0,1
"4516","W7984","WAI996",2019,2,8,18,5,2
"4517","WW11288","WAI996",2019,1,17,3,0,1
"4518","WW11288","WAI996",2019,2,17,1,0,1
"4519","WW2449","WAI996",2019,1,10,100,10,5
"4520","WW2449","WAI996",2019,2,10,100,25,5
"4521","Arina","WAI1272",2019,1,11,5,0,1
"4522","Arina","WAI1272",2019,2,11,3,0,1
"4523","AUS4203","WAI1272",2019,1,19,35,0,3
"4524","AUS4203","WAI1272",2019,2,19,38,0,3
"4525","AUS4204","WAI1272",2019,1,20,95,0,5
"4526","AUS4204","WAI1272",2019,2,20,100,0,5
"4527","Bulgaria_88","WAI1272",2019,1,1,70,1,3.5
"4528","Bulgaria_88","WAI1272",2019,2,1,95,0,5
"4529","CPI133872","WAI1272",2019,1,5,10,0,1.5
"4530","CPI133872","WAI1272",2019,2,5,15,0,1.5
"4531","Currawong","WAI1272",2019,1,7,100,1,5
"4532","Currawong","WAI1272",2019,2,7,100,2,5
"4533","Hereward","WAI1272",2019,1,6,8,0,1
"4534","Hereward","WAI1272",2019,2,6,65,2,3.5
"4535","Israel_493","WAI1272",2019,1,3,35,1,1
"4536","Israel_493","WAI1272",2019,2,3,95,2,5
"4537","Kavkaz-K4500L.6.A.4","WAI1272",2019,1,12,15,0,1.5
"4538","Kavkaz-K4500L.6.A.4","WAI1272",2019,2,12,8,0,1
"4539","Lorikeet","WAI1272",2019,1,9,5,0,1
"4540","Lorikeet","WAI1272",2019,2,9,3,0,1
"4541","MI696","WAI1272",2019,1,13,1,0,1
"4542","MI696","WAI1272",2019,2,13,10,0,1
"4543","Milan","WAI1272",2019,1,14,8,0,1
"4544","Milan","WAI1272",2019,2,14,75,2,3.5
"4545","Millewa","WAI1272",2019,1,15,25,0,2
"4546","Millewa","WAI1272",2019,2,15,68,1,3.5
"4547","Summit","WAI1272",2019,1,16,8,2,1.5
"4548","Summit","WAI1272",2019,2,16,45,1,3
"4549","Tadorna","WAI1272",2019,1,4,15,0,1.5
"4550","Tadorna","WAI1272",2019,2,4,10,0,1
"4551","Thornbill","WAI1272",2019,1,18,85,1,4
"4552","Thornbill","WAI1272",2019,2,18,100,1,5
"4553","Vernopolis","WAI1272",2019,1,2,90,1,4.5
"4554","Vernopolis","WAI1272",2019,2,2,70,0,3.5
"4555","W7984","WAI1272",2019,1,8,8,0,1
"4556","W7984","WAI1272",2019,2,8,3,0,1
"4557","WW11288","WAI1272",2019,1,17,5,0,1
"4558","WW11288","WAI1272",2019,2,17,35,1,3
"4559","WW2449","WAI1272",2019,1,10,100,3,5
"4560","WW2449","WAI1272",2019,2,10,100,3,5
"4601","Arina","WAI1646",2019,1,11,1,0,1
"4602","Arina","WAI1646",2019,2,11,1,0,1
"4603","AUS4203","WAI1646",2019,1,19,30,15,3
"4604","AUS4203","WAI1646",2019,2,19,28,8,3
"4605","AUS4204","WAI1646",2019,1,20,40,3,3
"4606","AUS4204","WAI1646",2019,2,20,10,0,1
"4607","Bulgaria_88","WAI1646",2019,1,1,3,0,1
"4608","Bulgaria_88","WAI1646",2019,2,1,8,0,1
"4609","CPI133872","WAI1646",2019,1,5,5,0,1
"4610","CPI133872","WAI1646",2019,2,5,5,0,1
"4611","Currawong","WAI1646",2019,1,7,20,5,2
"4612","Currawong","WAI1646",2019,2,7,2,0,1
"4613","Hereward","WAI1646",2019,1,6,50,10,3.5
"4614","Hereward","WAI1646",2019,2,6,95,50,5
"4615","Israel_493","WAI1646",2019,1,3,10,2,1.5
"4616","Israel_493","WAI1646",2019,2,3,38,3,3
"4617","Kavkaz-K4500L.6.A.4","WAI1646",2019,1,12,5,0,1
"4618","Kavkaz-K4500L.6.A.4","WAI1646",2019,2,12,2,0,1
"4619","Lorikeet","WAI1646",2019,1,9,0,0,1
"4620","Lorikeet","WAI1646",2019,2,9,0,0,1
"4621","MI696","WAI1646",2019,1,13,1,0,1
"4622","MI696","WAI1646",2019,2,13,18,0,1.5
"4623","Milan","WAI1646",2019,1,14,1,0,1
"4624","Milan","WAI1646",2019,2,14,1,0,1
"4625","Millewa","WAI1646",2019,1,15,50,8,3.5
"4626","Millewa","WAI1646",2019,2,15,50,8,3.5
"4627","Summit","WAI1646",2019,1,16,25,15,3
"4628","Summit","WAI1646",2019,2,16,80,35,4.5
"4629","Tadorna","WAI1646",2019,1,4,0,0,1
"4630","Tadorna","WAI1646",2019,2,4,95,10,5
"4631","Thornbill","WAI1646",2019,1,18,8,0,1
"4632","Thornbill","WAI1646",2019,2,18,50,2,3.5
"4633","Vernopolis","WAI1646",2019,1,2,12,0,1.5
"4634","Vernopolis","WAI1646",2019,2,2,3,0,1
"4635","W7984","WAI1646",2019,1,8,2,0,1
"4636","W7984","WAI1646",2019,2,8,3,0,1
"4637","WW11288","WAI1646",2019,1,17,5,0,1
"4638","WW11288","WAI1646",2019,2,17,8,0,1
"4639","WW2449","WAI1646",2019,1,10,70,8,3.5
"4640","WW2449","WAI1646",2019,2,10,85,8,4
"4641","Arina","WAI1849",2019,1,11,2,0,1
"4642","Arina","WAI1849",2019,2,11,1,0,1
"4643","AUS4203","WAI1849",2019,1,19,10,0,1
"4644","AUS4203","WAI1849",2019,2,19,58,8,3.5
"4645","AUS4204","WAI1849",2019,1,20,12,0,1
"4646","AUS4204","WAI1849",2019,2,20,45,0,3
"4647","Bulgaria_88","WAI1849",2019,1,1,95,1,5
"4648","Bulgaria_88","WAI1849",2019,2,1,5,0,1
"4649","CPI133872","WAI1849",2019,1,5,2,0,1
"4650","CPI133872","WAI1849",2019,2,5,8,0,1
"4651","Currawong","WAI1849",2019,1,7,80,8,4
"4652","Currawong","WAI1849",2019,2,7,85,25,4.5
"4653","Hereward","WAI1849",2019,1,6,95,35,5
"4654","Hereward","WAI1849",2019,2,6,50,8,3.5
"4655","Israel_493","WAI1849",2019,1,3,10,3,1
"4656","Israel_493","WAI1849",2019,2,3,58,8,3.5
"4657","Kavkaz-K4500L.6.A.4","WAI1849",2019,1,12,1,0,1
"4658","Kavkaz-K4500L.6.A.4","WAI1849",2019,2,12,2,0,1
"4659","Lorikeet","WAI1849",2019,1,9,5,0,1
"4660","Lorikeet","WAI1849",2019,2,9,1,0,1
"4661","MI696","WAI1849",2019,1,13,3,0,1
"4662","MI696","WAI1849",2019,2,13,12,0,1.5
"4663","Milan","WAI1849",2019,1,14,8,0,1
"4664","Milan","WAI1849",2019,2,14,18,3,2
"4665","Millewa","WAI1849",2019,1,15,35,5,3
"4666","Millewa","WAI1849",2019,2,15,10,1,1
"4667","Summit","WAI1849",2019,1,16,18,5,2
"4668","Summit","WAI1849",2019,2,16,100,15,5
"4669","Tadorna","WAI1849",2019,1,4,1,0,1
"4670","Tadorna","WAI1849",2019,2,4,20,0,2
"4671","Thornbill","WAI1849",2019,1,18,0,0,1
"4672","Thornbill","WAI1849",2019,2,18,18,0,1.5
"4673","Vernopolis","WAI1849",2019,1,2,45,5,3
"4674","Vernopolis","WAI1849",2019,2,2,15,0,1.5
"4675","W7984","WAI1849",2019,1,8,2,0,1
"4676","W7984","WAI1849",2019,2,8,2,0,1
"4677","WW11288","WAI1849",2019,1,17,5,0,1
"4678","WW11288","WAI1849",2019,2,17,35,3,3
"4679","WW2449","WAI1849",2019,1,10,70,15,3.5
"4680","WW2449","WAI1849",2019,2,10,100,10,5
"4681","Arina","WAI1850",2019,1,11,2,0,1
"4682","Arina","WAI1850",2019,2,11,1,0,1
"4683","AUS4203","WAI1850",2019,1,19,35,3,3
"4684","AUS4203","WAI1850",2019,2,19,55,3,3.5
"4685","AUS4204","WAI1850",2019,1,20,90,2,4.5
"4686","AUS4204","WAI1850",2019,2,20,58,0,3.5
"4687","Bulgaria_88","WAI1850",2019,1,1,10,0,1
"4688","Bulgaria_88","WAI1850",2019,2,1,45,2,3
"4689","CPI133872","WAI1850",2019,1,5,5,0,1
"4690","CPI133872","WAI1850",2019,2,5,8,0,1
"4691","Currawong","WAI1850",2019,1,7,1,0,1
"4692","Currawong","WAI1850",2019,2,7,100,4,5
"4693","Hereward","WAI1850",2019,1,6,80,12,4
"4694","Hereward","WAI1850",2019,2,6,50,3,3.5
"4695","Israel_493","WAI1850",2019,1,3,25,5,2.5
"4696","Israel_493","WAI1850",2019,2,3,10,2,1.5
"4697","Kavkaz-K4500L.6.A.4","WAI1850",2019,1,12,0,0,1
"4698","Kavkaz-K4500L.6.A.4","WAI1850",2019,2,12,2,0,1
"4699","Lorikeet","WAI1850",2019,1,9,1,0,1
"4700","Lorikeet","WAI1850",2019,2,9,1,0,1
"4701","MI696","WAI1850",2019,1,13,8,0,1
"4702","MI696","WAI1850",2019,2,13,25,0,2
"4703","Milan","WAI1850",2019,1,14,15,2,1.5
"4704","Milan","WAI1850",2019,2,14,10,1,1
"4705","Millewa","WAI1850",2019,1,15,35,3,3
"4706","Millewa","WAI1850",2019,2,15,60,3,3.5
"4707","Summit","WAI1850",2019,1,16,15,2,1.5
"4708","Summit","WAI1850",2019,2,16,80,10,4
"4709","Tadorna","WAI1850",2019,1,4,12,2,1.5
"4710","Tadorna","WAI1850",2019,2,4,25,18,3
"4711","Thornbill","WAI1850",2019,1,18,10,2,1.5
"4712","Thornbill","WAI1850",2019,2,18,8,0,1
"4713","Vernopolis","WAI1850",2019,1,2,90,5,4.5
"4714","Vernopolis","WAI1850",2019,2,2,45,2,3
"4715","W7984","WAI1850",2019,1,8,2,0,1
"4716","W7984","WAI1850",2019,2,8,3,0,1
"4717","WW11288","WAI1850",2019,1,17,30,1,3
"4718","WW11288","WAI1850",2019,2,17,5,0,1
"4719","WW2449","WAI1850",2019,1,10,85,5,4
"4720","WW2449","WAI1850",2019,2,10,95,2,5
"4761","Arina","WAI1858",2019,1,11,1,0,1
"4762","Arina","WAI1858",2019,2,11,2,0,1
"4763","AUS4203","WAI1858",2019,1,19,38,5,3
"4764","AUS4203","WAI1858",2019,2,19,45,12,3
"4765","AUS4204","WAI1858",2019,1,20,35,2,3
"4766","AUS4204","WAI1858",2019,2,20,90,1,4.5
"4767","Bulgaria_88","WAI1858",2019,1,1,30,0,3
"4768","Bulgaria_88","WAI1858",2019,2,1,50,0,3.5
"4769","CPI133872","WAI1858",2019,1,5,12,0,1.5
"4770","CPI133872","WAI1858",2019,2,5,10,0,1
"4771","Currawong","WAI1858",2019,1,7,28,8,3
"4772","Currawong","WAI1858",2019,2,7,50,5,3.5
"4773","Hereward","WAI1858",2019,1,6,75,2,3.5
"4774","Hereward","WAI1858",2019,2,6,18,0,2
"4775","Israel_493","WAI1858",2019,1,3,25,4,2.5
"4776","Israel_493","WAI1858",2019,2,3,25,3,2.5
"4777","Kavkaz-K4500L.6.A.4","WAI1858",2019,1,12,1,0,1
"4778","Kavkaz-K4500L.6.A.4","WAI1858",2019,2,12,3,0,1
"4779","Lorikeet","WAI1858",2019,1,9,8,0,1
"4780","Lorikeet","WAI1858",2019,2,9,8,0,1
"4781","MI696","WAI1858",2019,1,13,1,0,1
"4782","MI696","WAI1858",2019,2,13,8,0,1
"4783","Milan","WAI1858",2019,1,14,10,0,1
"4784","Milan","WAI1858",2019,2,14,5,0,1
"4785","Millewa","WAI1858",2019,1,15,10,0,1
"4786","Millewa","WAI1858",2019,2,15,38,2,3
"4787","Summit","WAI1858",2019,1,16,40,8,3
"4788","Summit","WAI1858",2019,2,16,28,10,3
"4789","Tadorna","WAI1858",2019,1,4,8,1,1.5
"4790","Tadorna","WAI1858",2019,2,4,5,0,1
"4791","Thornbill","WAI1858",2019,1,18,1,0,1
"4792","Thornbill","WAI1858",2019,2,18,1,0,1
"4793","Vernopolis","WAI1858",2019,1,2,75,3,3.5
"4794","Vernopolis","WAI1858",2019,2,2,65,2,3.5
"4795","W7984","WAI1858",2019,1,8,5,0,1
"4796","W7984","WAI1858",2019,2,8,3,0,1
"4797","WW11288","WAI1858",2019,1,17,10,0,1
"4798","WW11288","WAI1858",2019,2,17,48,3,3.5
"4799","WW2449","WAI1858",2019,1,10,98,6,5
"4800","WW2449","WAI1858",2019,2,10,100,18,5
"4801","Arina","WAI1859",2019,1,11,5,0,1
"4802","Arina","WAI1859",2019,2,11,2,0,1
"4803","AUS4203","WAI1859",2019,1,19,38,8,3
"4804","AUS4203","WAI1859",2019,2,19,75,10,3.5
"4805","AUS4204","WAI1859",2019,1,20,60,0,3.5
"4806","AUS4204","WAI1859",2019,2,20,50,0,3.5
"4807","Bulgaria_88","WAI1859",2019,1,1,50,12,3.5
"4808","Bulgaria_88","WAI1859",2019,2,1,95,8,5
"4809","CPI133872","WAI1859",2019,1,5,3,0,1
"4810","CPI133872","WAI1859",2019,2,5,8,0,1
"4811","Currawong","WAI1859",2019,1,7,85,15,4
"4812","Currawong","WAI1859",2019,2,7,75,5,3.5
"4813","Hereward","WAI1859",2019,1,6,95,15,5
"4814","Hereward","WAI1859",2019,2,6,10,3,1.5
"4815","Israel_493","WAI1859",2019,1,3,20,20,3
"4816","Israel_493","WAI1859",2019,2,3,35,2,3
"4817","Kavkaz-K4500L.6.A.4","WAI1859",2019,1,12,8,0,1
"4818","Kavkaz-K4500L.6.A.4","WAI1859",2019,2,12,1,0,1
"4819","Lorikeet","WAI1859",2019,1,9,2,0,1
"4820","Lorikeet","WAI1859",2019,2,9,10,0,1
"4821","MI696","WAI1859",2019,1,13,5,0,1
"4822","MI696","WAI1859",2019,2,13,1,0,1
"4823","Milan","WAI1859",2019,1,14,15,5,2
"4824","Milan","WAI1859",2019,2,14,1,0,1
"4825","Millewa","WAI1859",2019,1,15,75,25,4
"4826","Millewa","WAI1859",2019,2,15,70,1,3.5
"4827","Summit","WAI1859",2019,1,16,10,10,2
"4828","Summit","WAI1859",2019,2,16,75,15,3.5
"4829","Tadorna","WAI1859",2019,1,4,5,0,1
"4830","Tadorna","WAI1859",2019,2,4,23,5,2
"4831","Thornbill","WAI1859",2019,1,18,5,0,1
"4832","Thornbill","WAI1859",2019,2,18,10,0,1
"4833","Vernopolis","WAI1859",2019,1,2,65,10,3.5
"4834","Vernopolis","WAI1859",2019,2,2,75,8,3.5
"4835","W7984","WAI1859",2019,1,8,2,0,1
"4836","W7984","WAI1859",2019,2,8,2,0,1
"4837","WW11288","WAI1859",2019,1,17,5,0,1
"4838","WW11288","WAI1859",2019,2,17,2,0,1
"4839","WW2449","WAI1859",2019,1,10,85,10,4
"4840","WW2449","WAI1859",2019,2,10,80,10,4.5
"4841","Arina","WAI2203",2019,1,11,0,0,1
"4842","Arina","WAI2203",2019,2,11,3,0,1
"4843","AUS4203","WAI2203",2019,1,19,30,15,3
"4844","AUS4203","WAI2203",2019,2,19,25,2,2.5
"4845","AUS4204","WAI2203",2019,1,20,70,0,3.5
"4846","AUS4204","WAI2203",2019,2,20,95,1,5
"4847","Bulgaria_88","WAI2203",2019,1,1,65,8,3.5
"4848","Bulgaria_88","WAI2203",2019,2,1,18,0,2
"4849","CPI133872","WAI2203",2019,1,5,5,0,1
"4850","CPI133872","WAI2203",2019,2,5,5,0,1
"4851","Currawong","WAI2203",2019,1,7,100,35,5
"4852","Currawong","WAI2203",2019,2,7,1,0,1
"4853","Hereward","WAI2203",2019,1,6,70,10,3.5
"4854","Hereward","WAI2203",2019,2,6,90,40,5
"4855","Israel_493","WAI2203",2019,1,3,20,5,2
"4856","Israel_493","WAI2203",2019,2,3,20,2,2
"4857","Kavkaz-K4500L.6.A.4","WAI2203",2019,1,12,0,0,1
"4858","Kavkaz-K4500L.6.A.4","WAI2203",2019,2,12,5,0,1
"4859","Lorikeet","WAI2203",2019,1,9,0,0,1
"4860","Lorikeet","WAI2203",2019,2,9,1,0,1
"4861","MI696","WAI2203",2019,1,13,1,0,1
"4862","MI696","WAI2203",2019,2,13,8,0,1
"4863","Milan","WAI2203",2019,1,14,18,1,1.5
"4864","Milan","WAI2203",2019,2,14,50,1,3.5
"4865","Millewa","WAI2203",2019,1,15,3,0,1
"4866","Millewa","WAI2203",2019,2,15,8,0,1
"4867","Summit","WAI2203",2019,1,16,3,0,1
"4868","Summit","WAI2203",2019,2,16,45,2,3
"4869","Tadorna","WAI2203",2019,1,4,38,15,3
"4870","Tadorna","WAI2203",2019,2,4,25,15,3
"4871","Thornbill","WAI2203",2019,1,18,2,0,1
"4872","Thornbill","WAI2203",2019,2,18,12,0,1.5
"4873","Vernopolis","WAI2203",2019,1,2,45,10,3.5
"4874","Vernopolis","WAI2203",2019,2,2,25,2,2.5
"4875","W7984","WAI2203",2019,1,8,2,0,1
"4876","W7984","WAI2203",2019,2,8,3,0,1
"4877","WW11288","WAI2203",2019,1,17,5,0,1
"4878","WW11288","WAI2203",2019,2,17,18,2,2
"4879","WW2449","WAI2203",2019,1,10,90,12,4.5
"4880","WW2449","WAI2203",2019,2,10,100,25,5
"4921","Arina","WAI2228",2019,1,11,10,0,1
"4922","Arina","WAI2228",2019,2,11,75,25,4
"4923","AUS4203","WAI2228",2019,1,19,95,18,5
"4924","AUS4203","WAI2228",2019,2,19,100,12,5
"4925","AUS4204","WAI2228",2019,1,20,25,1,2.5
"4926","AUS4204","WAI2228",2019,2,20,95,1,5
"4927","Bulgaria_88","WAI2228",2019,1,1,100,35,5
